Date,BOVESPA OPEN,DJIA Open,NIKKEI225,ShanghaiComposite Open,Stoxx Europe 50,CAC40 Open,TelAvivOpen,IPCMexicoOpen,MervalAregentinaOpen,CanadaTSXOpen,ASXAustraliaOpen,DAXOpenGermany,RTSIRussianOpen,OMXCopenhagenOpen,KopsiKoreaOpen,TaiwanTWIIIndex,IBEXSpainIndex,ATX Austria,SwissMarketIndex
7/24/13,48816,15113.41992,9024.16,2023.147949,2633.55,3662.120117,,41688.57813,3916.790039,12846.29981,4949.899902,7654.669922,1530.82,551.705,1901.880005,8104.200195,7917.600098,2496.070068,7890.100098
7/25/13,48372,15091.67969,9153.2,2020.11499,2616.75,3734.129883,,41743.96875,3935.889893,12760.7002,4919.899902,7779.620117,1530.52,553.459,1915.469971,8129.850098,8127.899902,2507.540039,7767.299805
7/26/13,49068,15211.87012,9142.64,2042.027954,2619.78,3687.280029,,41775.46875,3993.850098,12741.2002,4891.399902,7907.390137,1534.41,556.876,1916.560059,7993.569824,8084.899902,2533.02002,7648.399902
7/29/13,49414,15273.91992,9222.52,2039.791016,2683.02,3645.719971,,41930.83984,4054.419922,12683.7002,4905.5,7934.189941,1509.8,520.372,1936.26001,7910.200195,8051.700195,2543.929932,7725.100098
7/30/13,49220,15234.75,9366.8,2034.561035,2679.89,3721.100098,,41912.14844,4094.919922,12740.40039,4987.200195,7970.660156,1498.79,522.435,1920.829956,7955,7976.799805,2508.699951,7671.5
7/31/13,48558,15348.33008,#N/A,2051.840088,2690.85,3610.060059,,41767.82031,4177.890137,12714,4968,7967.459961,1523.34,527.346,1914.060059,7878.220215,7984.700195,2486.629883,7771
8/1/13,48235,15334.96973,9388.94,2040.394043,2728.78,3641.899902,,41810.01172,4181.580078,12762.5,5006.5,7970.830078,1529.32,531.536,1892.469971,7935.790039,7843.5,2514.679932,7800.399902
8/2/13,49141,15387.12012,9423.3,2039.196045,2718.71,3711.719971,,41085.05078,4370.200195,12773,5005.299805,7964.77002,1532.09,531.886,1884.579956,7978.740234,7888,2499.52002,7744.200195
8/5/13,48477,15300.57031,9308.35,2037.989014,2711.85,3712.419922,,40533.67969,4469.77002,12789.2002,4967.899902,8013.25,1539.87,528.853,1884.569946,7903.009766,7983.799805,2506.419922,7724.100098
8/6/13,48436,15290.74023,9400.88,2019.442017,2704.73,3680.580078,,40119.35938,4515.859863,12746.59961,4950.799805,8074.029785,1542.55,534.168,1878.5,7854.680176,8046.399902,2513.620117,7747.299805
8/7/13,47422,15307.33008,9446.01,2040.864014,2744.7,3737.810059,,40505.60938,4394.75,12813.5,4988.5,7924.040039,1531.14,540.303,1893.420044,7937.450195,8300.200195,2505.469971,7511.299805
8/8/13,47453,15399.94043,9458.18,2024.942017,2725.72,3791.540039,,40521.94141,4533.899902,12769.79981,4924.399902,7980.540039,1535.73,536.129,1912.589966,7896.379883,8360,2490.26001,7610.200195
8/9/13,48949,15306.01953,9432.46,2033.207031,2705.47,3783.040039,,40147.25,4685.950195,12686.5,4931.899902,7995.589844,1537.66,539.485,1903.719971,7779.439941,8323.400391,2513.830078,7666.100098
8/12/13,49878,15322.21973,9468.84,2049.12793,2671.96,3813.699951,,40762.28125,4634.430176,12722.2002,4966.600098,7989.589844,1494.3,543.41,1917.319946,7863.72998,8324.700195,2525.5,7646.799805
8/13/13,50299,15123.54981,9545.16,2051.582031,2708.9,3830.689941,,40648.35938,4737.649902,12788.40039,5022.899902,7917.640137,1478.82,544.784,1910.300049,7906.52002,8488.799805,2532.530029,7823.899902
8/14/13,50594,15255.21973,9527.39,2049.206055,2683.92,3824.110107,,40990.87891,4772.680176,12676.2002,5113.899902,7988.27002,1489.34,543.042,1891.01001,7875.930176,8393.900391,2548.590088,7859.700195
8/15/13,50880,15168.09961,9533.75,2070.698975,2681.67,3834.439941,,41587.62891,4757.72998,12660.40039,5097.5,7889.149902,1485.73,546.545,1847.939941,7776.870117,8445.700195,2528.699951,7875.299805
8/16/13,50906,14955.4502,9525.32,2080.481934,2649.28,3855.300049,,41090.14844,4933.350098,12760.90039,5125.799805,7905.959961,1470.91,549.108,1861.579956,7841.990234,8551.200195,2550.219971,7870.600098
8/19/13,51540,15044.45996,9581.46,2064.383057,2641.12,3867.090088,,40750.39844,4811.359863,12659.7002,5187.299805,7791.140137,1458.8,556.563,1876.589966,7949.990234,8541.900391,2541.800049,7943.799805
8/20/13,51561,15247.80957,9742.73,2054.620117,2612.46,3768.070068,,40226.32813,4803.720215,12624.79981,5166.200195,7795.310059,1445.46,562.551,1883.709961,8010.149902,8544,2543.129883,7906.200195
8/21/13,50501,15231.37988,9737.56,2013.41394,2624.02,3813.370117,,40580.05859,4834.339844,12741,5130,7806.120117,1446.04,557.759,1862.51001,8095.660156,8597.799805,2527.830078,7867.700195
8/22/13,50408,15130.38965,9828.88,2026.225952,2679.8,3798.120117,,40238.35938,4696.669922,12798.7002,5146.700195,7926.879883,1454.72,552.031,1892.030029,8066.669922,8583,2502.189941,7904.299805
8/23/13,51401,14992.54004,9923.01,2023.698975,2639.01,3821.439941,,40722.28906,4786.97998,12765.79981,5162.700195,7902.859863,1460.04,552.761,1918.910034,8109.240234,8554.200195,2477.780029,7926
8/26/13,52200,15178.08008,10160.4,2030.432983,2621.43,3766.23999,,39888.78125,4910.060059,12783.59961,5152.399902,7820.689941,1445.57,554.941,1925.319946,8180.529785,8481.200195,2463.719971,7941.100098
8/27/13,51425,15078.70996,10039.33,2025.661987,2585.28,3823.879883,,39483.42188,4874.439941,12793.79981,5194.200195,7669.040039,1440.1,554.457,1934.23999,8176.470215,8464.700195,2514.350098,7986.299805
8/28/13,50092,15186.29981,9940.06,2031.906982,2589.25,3735.320068,,39487.07813,4867.740234,12853.5,5200,7704.350098,1425.99,555.816,1929.599976,8217.209961,8569.900391,2511.290039,8093
8/29/13,49867,15315.46973,#N/A,2038.613037,2595.13,3763.02002,,39264.42969,4870.180176,12833.29981,5203.5,7664.160156,1419.45,554.811,1943.660034,8174.540039,8528.099609,2519.449951,8109.5
8/30/13,49932,15105.50977,10080.12,2051.225098,2661.62,3710.919922,,39559.66016,4920.140137,12824.90039,5210.299805,7799.310059,1411.09,554.748,1954.109985,8180.379883,8585.400391,2547.889893,8175.299805
9/2/13,50012,14760.62012,10230.36,2049.485107,2674.33,3729.820068,,39460.01172,4923.490234,12879.90039,5222.299805,7831.870117,1419.63,543.702,1964.089966,8210.150391,8500.200195,2546.129883,8171.700195
9/3/13,51833,14795.79004,10322.98,2051.63208,2633.47,3789.580078,,39035.28125,4955.399902,12873.5,5191.700195,7740.540039,1439.46,544.658,1978.079956,8189.609863,8469.5,2550.679932,8216.400391
9/4/13,51621,14669.69043,10395.18,2062.35791,2624.71,3767.879883,,37518.26172,5179.580078,12751.59961,5175.600098,7680.779785,1453.81,541.849,1995.959961,8241.030273,8267.700195,2574.429932,8314
9/5/13,51715,14769.99023,#N/A,2058.12793,2609.3,3727.629883,,38037.83984,5243.290039,12795.2002,5187.200195,7719.560059,1433.08,537.06,2004.670044,8248.179688,8388.799805,2571.97998,8252.299805
9/6/13,52354,14921.28027,#N/A,2058.134033,2553.49,3677.209961,,37517.35938,5307.569824,12788.90039,5207.799805,7519.669922,1405.47,534.236,1994.949951,8226.799805,8301.400391,2562.429932,8280.299805
9/9/13,53752,15016.58008,#N/A,2061.63501,2555.5,3688.22998,,37919.5,5258.640137,12780.79981,5187.5,7490.109863,1366.53,536.213,2011.689941,8295.5,8408.5,2555.070068,8279.900391
9/10/13,54252,14911.59961,#N/A,2036.540039,2575.16,3685.280029,,38808.60938,5388.720215,12816.29981,5160.200195,7516.060059,1356.65,538.77,2009.310059,8283.599609,8466.200195,2550.02002,8341.700195
9/11/13,53982,14974.95996,10688.11,2033.869019,2583.62,3739.899902,,39651.26953,5481.330078,12826.5,5062.399902,7477.029785,1327.92,534.471,2000.719971,8290.099609,8404.400391,2541.300049,8245.599609
9/12/13,53570,14923.73047,10599.01,2047.744019,2662.88,3765.649902,,40624.33984,5659.709961,12751.2002,4983.799805,7656.759766,1327.55,540.625,2001.51001,8222.129883,8441.400391,2537.830078,8205.200195
9/13/13,53311,14995.45996,10508.06,2065.899902,2702.05,3728.689941,,41176.80078,5605.720215,12783.7002,4959.100098,7766.609863,1336.46,543.496,2004.530029,8174.859863,8266.599609,2566.73999,8178
9/16/13,53799,15137.21973,10578.57,2068.343018,2704.41,3694.659912,,40834.41016,5360.339844,12686.7002,4970.700195,7835.589844,1329.14,535.602,1992.099976,8173.990234,8341.400391,2610.939941,8213
9/17/13,53823,15228.45996,10652.64,2062.886963,2683.43,3707.050049,,40829.37109,5650.830078,12673.59961,4974.700195,7834.02002,1333.89,527.076,2012.26001,8215.959961,8308.400391,2602.92,8206.400391
9/18/13,54273,15298.03027,10801.57,2047.498047,2717.38,3617.030029,,41201.60938,5526.640137,12661.29981,4942.200195,7928.419922,1375.4,532.908,2002.02002,8231.679688,8308.599609,2602.709961,7996.200195
9/19/13,55703,15298,#N/A,2057.76709,2712,3633.330078,,40634.14063,5473.839844,12751.59961,4926.600098,7913.709961,1387.98,532.323,1997.619995,8345.820312,8229.200195,2656.689941,8027.5
9/20/13,55095,15460.69043,10879.08,2050.5,2711.74,3673.47998,,40073.01953,5215.029785,12680,4888.299805,7905.350098,1382.22,537.437,2012.069946,8354.910156,8270.799805,2643.530029,7816.5
9/23/13,54110,15459.69043,10600.44,2074.195068,2718.9,3655.649902,,40221.35156,5226.529785,12678.90039,4900.799805,7972.279785,1387.54,541.452,1999.920044,8340.330078,8179.600098,2662.100098,7802.700195
9/24/13,54600,15485.03027,10609.64,2079.63208,2763.68,3786.449951,,39996,5163.319824,12404.79981,4832,8119.220215,1407.21,535.477,1997.170044,8352.25,8068,2660.719971,7824.600098
9/25/13,54425,15456.91992,10913.3,2108.714111,2750.52,3835.25,,40475.60156,5094.669922,12293.7002,4781.200195,8125.819824,1387.47,534.424,1987.969971,8407.450195,8039.5,2633.75,7725.399902
9/26/13,54263,15465.91016,10747.74,2135.249023,2769.08,3821.98999,,40332.48828,5233.589844,12325.09961,4737.700195,8176.879883,1429.86,530.708,2000.910034,8339.990234,8101.799805,2647.090088,7624.299805
9/27/13,53781,15524.26953,10709.93,2179.825928,2784.62,3828.939941,,40320.98047,5504.140137,12369.79981,4757.100098,8232.5,1432.15,524.517,2018.01001,8320.480469,8132.700195,2637.02002,7758.799805
9/30/13,53737,15543.96973,10486.99,2178.178955,2773.16,3883,,39657.64844,5338.72998,12503.09961,4724.5,8278.450195,1451.84,523.209,2026.069946,8384.030273,8134.399902,2618.389893,7751.200195
10/1/13,52337,15547,10620.87,2179.542969,2785.24,3828.620117,,40227.28125,5301.589844,12523.40039,4695.799805,8281.950195,1452.17,524.883,2034.689941,8390.879883,8178.700195,2608.120117,7658.299805
10/2/13,53176,15576.69043,10926.65,2194.169922,2777.39,3873.949951,,40242.71875,5401.450195,12404.7002,4773.200195,8304.5,1429.78,524.652,2040.030029,8416.330078,7973.5,2616.050049,7546.100098
10/3/13,53101,15539.16992,10824.31,2190.035889,2795.63,3909.48999,,39885.62891,5279.240234,12184.09961,4825.899902,8333.610352,1422.29,530.562,2051.189941,8456.679688,7859.700195,2632.97998,7655
10/4/13,52489,15547.84961,10866.72,2224.63208,2809.58,3915.379883,,40117.67188,5256.830078,12061.2002,4814.399902,8348.540039,1412.69,536.136,2046.560059,8407.620117,7682.100098,2621.97998,7685.5
10/7/13,52841,15557.13965,11113.95,2212.00293,2806.7,3924,,40766.16016,5469.310059,12086,4861.399902,8356.259766,1391.01,537.943,2054.159912,8419.799805,7646,2607.48999,7719.399902
10/8/13,52413,15534.49023,11138.66,2216.658936,2817.99,3927.120117,,40844.73828,5590.140137,12024.2002,4758.100098,8434.969727,1380.58,538.926,2051.01001,8364.450195,7636.600098,2627.129883,7714.700195
10/9/13,52313,15528.57031,11191.34,2188.708984,2824.5,3932.429932,,40762.10938,5549.620117,11987.40039,4738.799805,8446.780273,1405.34,539.285,2062.810059,8380.30957,7826.700195,2638.620117,7653.299805
10/10/13,52550,15503.84961,11260.35,2199.433105,2821.65,3948.330078,,41059.07813,5225.359863,12117.79981,4669.100098,8467.55957,1417.05,536.693,2034.959961,8365.429688,7872.5,2648.889893,7475
10/11/13,53000,15627.55957,11046.92,2222.696045,2835.01,3949.899902,,40341.85938,5371.970215,12097.5,4656,8410.05957,1433.02,538.014,2047.459961,8394.849609,7817,2644.629883,7361.200195
10/14/13,53150,15651.98047,11463.75,2223.051025,2776.78,3959.040039,,40247.28125,5396.890137,12127.7002,4731.700195,8390.160156,1461.93,538.963,2037.280029,8429.400391,7934.5,2657.280029,7297
10/15/13,54176,15608.44043,11357.07,2221.541016,2764.29,3967.699951,,40838.73828,5534.620117,12308.59961,4811.299805,8346.599609,1400.84,541.945,2046.670044,8437.759766,7763.299805,2653.159912,7399.600098
10/16/13,54983,15516.20996,11153.16,2207.226074,2795,3968.409912,,41866.85938,5700.160156,12306.09961,4802.600098,8432.459961,1388.52,542.215,2055,8474.469727,7802.399902,2646.73999,7597.5
10/17/13,55966,15477.26953,#N/A,2229.803955,2835.87,4005.790039,,42052.80859,5601.169922,12283.29981,4710.299805,8437.209961,1385.08,546.033,2050.959961,8371.830078,7994.600098,2633.22998,7685.299805
10/18/13,55360,15496.62988,11369.12,2242.340088,2786.54,4009.840088,,41903.35938,5761.149902,12310.7002,4834,8314.200195,1399.11,550.661,2037.25,8354.919922,7922,2582.669922,7716.899902
10/21/13,55380,15415.21973,11251.41,2241.664062,2799.2,4036.48999,,41914.98047,5702.140137,12408,4744.100098,8385.379883,1360.06,555.685,2035.079956,8275.070312,8058.100098,2538.439941,7732
10/22/13,56074,15420.67969,11307.28,2239.568115,2769.64,3955.97998,,42244.48047,5530.879883,12326.40039,4794.700195,8291.490234,1350.42,556.793,2027.619995,8298.05957,7975.600098,2512.780029,7686.399902
10/23/13,56459,15447.70996,11173.83,2228.974121,2747.74,3982.26001,,42712.57031,5306.600098,12459.90039,4841.700195,8358.679688,1331.43,552.339,2015.319946,8235.299805,8083.200195,2512.100098,7707.799805
10/24/13,55440,15332.70996,11407.87,2241.100098,2755.7,3979.149902,,42649.78125,5315.850098,12480.2002,4809.5,8229.230469,1319.01,551.23,2014.849976,8228.900391,8034.899902,2528.48999,7843.899902
10/25/13,54863,15112.57031,11372.34,2225.291016,2709.33,4005.830078,,42145,5331.759766,12443,4881.700195,8188.819824,1322.39,551.946,1987.209961,8233.620117,7832.399902,2533.379883,7857.899902
10/28/13,54156,15076.79004,11468.28,2207.030029,2676.21,4024.76001,,42369.80078,5335.5,12480.09961,4901.399902,8124.879883,1301.08,553.849,1995.859985,8199.259766,7868,2507.280029,7916.899902
10/29/13,55076,15011.82031,11309.13,2210.483887,2724.08,3964.5,,42430.10938,5344.810059,12584.7002,4965.700195,8246.040039,1286.86,543.232,1983.939941,8137.819824,7814,2486.070068,7942.600098
10/30/13,54541,14993.80957,11385.94,2198.946045,2719.4,3992.350098,,42149.96875,5224.240234,12517.2002,4973.899902,8256.19043,1314.41,544.48,1993.160034,8168.899902,7789.600098,2458.75,8013.299805
10/31/13,54174,14908.59961,11662.52,2220.128906,2683.2,3929.679932,,42049.69922,5192.089844,12573,4981.100098,8204.910156,1300.54,547.067,1980.199951,8201.849609,7938.600098,2471.219971,8020.700195
11/1/13,54255,14988.78027,11398.81,2239.684082,2666.52,3950,,41494.98828,5226.47998,12529.2002,4986,8023.370117,1263.66,552.207,1980.98999,8215,7954.899902,2447.320068,7999.5
11/4/13,54014,15014.58008,11253.97,2268.39502,2661.71,3903.590088,,41824.71094,5260.600098,12526.09961,4981.700195,8157.879883,1261.63,542.903,2014.23999,8250.30957,8014.899902,2479.899902,8015.5
11/5/13,54436,14939.25,11559.36,2290.029053,2667.32,3861.23999,,41465.48828,5380.890137,12473.40039,4993.399902,8170.75,1293.88,543.912,2009.949951,8197.860352,8120.200195,2484.280029,7953.899902
11/6/13,53840,14770.99023,11606.38,2311.304932,2702.69,3821.070068,,41004.51172,5434.790039,12487.29981,4974.899902,8196.44043,1314.01,535.374,2028.339966,8107.97998,8198.5,2500.580078,7911.700195
11/7/13,53390,14817.91016,11652.29,2328.426025,2700.93,3864.080078,,40925.12891,5411.189941,12669.5,5001.899902,8254.570312,1314.06,533.481,2013.709961,8182.899902,8307.799805,2529.26,7919.899902
11/8/13,52739,14844.09961,11683.45,2318.496094,2683.98,3847,,40419.57813,5357.279785,12801.5,5017.100098,8085.669922,1291.72,537.261,2002.150024,8200.700195,8374.599609,2529.26,7950
11/11/13,52247,14801.54981,11932.27,2315.731934,2586.45,3805.149902,,39653.75,5293.100098,12648.79981,5035.100098,7946.319824,1243.32,527.674,2020,8287.629883,8402.5,2529.26,7942.700195
11/12/13,52624,14832.41992,11968.08,2308.345947,2549.48,3747.649902,,39248.71094,5351.290039,12617.2002,5035.600098,7776.879883,1245.72,526.315,2008.189941,8320.650391,8440.700195,2531.919922,7903.399902
11/13/13,51804,14929.49023,12283.62,2330.187012,2511.83,3823.199951,,39157.32813,5278.310059,12688.59961,5042,7741.129883,1233.04,528.784,2016.280029,8374.139648,8466.299805,2553.610107,7932.399902
11/14/13,52233,14941.54981,12349.05,2341.0271,2543.37,3815.439941,,39491.12891,5406.700195,12755.59961,5046.299805,7810.370117,1243.2,525.281,2039.72998,8429.240234,8564.799805,2546.54,7877.200195
11/18/13,53452,14927.19043,12314.81,2298.981934,2602.81,3848.97998,,40132.85156,5389.879883,12677.40039,5047.200195,7945.919922,1261.13,527.268,2044.849976,8407.740234,8585.099609,2546.54,7803.700195
11/19/13,54304,15067.23047,12239.66,2303.850098,2619.86,3866.149902,,39541.83984,5320.649902,12745.2002,5052,8015.529785,1262.77,526.137,2050.449951,8379.44043,8567.200195,2548.73999,7805.799805
11/21/13,53027,15194.12988,12381.19,2312.983887,2602.59,3778.330078,,39725.98047,5399,12691.40039,5061.5,8000.02002,1275.44,526.84,2023.619995,8430.530273,8508.099609,2533.909912,7778.899902
11/22/13,52686,15327.13965,12560.95,2323.553955,2622.62,3718.929932,,39690.80078,5283.029785,12661.2002,5116.799805,7988.919922,1276.85,522.113,1998.689941,8372.610352,8587.5,2553.38,7778.899902
11/25/13,52807,15312.86035,12220.63,2289.091064,2603.2,3652.52002,,39916.21875,5370.669922,12600.5,5111.299805,7841.180176,1274.07,521.247,1993.72998,8439.759766,8685.299805,2552.560059,7945.399902
11/26/13,52259,15381.36035,12468.23,2302.230957,2570.76,3642.570068,,40958.98828,5390.189941,12541,5105.600098,7877.910156,1264.29,515.637,1982.98999,8451.80957,8733.5,2630.389893,7973.5
11/27/13,51448,15503.15039,#N/A,2352.86499,2646.54,3655.389893,,41744.12891,5387.549805,12406.79981,5011.299805,8010.439941,1280.61,506.658,2000.52002,8450.959961,8737.599609,2670.330078,7982.399902
11/28/13,51862,15533.03027,12635.69,2339.288086,2596.01,3722.409912,,41637.53906,5498.22998,12388.5,5064.799805,7865.919922,1268.59,504.565,2000.030029,8405.620117,8763.400391,2672.629883,7977.100098
11/29/13,51847,15677.86035,12338.53,2353.708008,2650.85,3767.48999,,40797.64063,5570.990234,12375.59961,5055.200195,8021.129883,1277.29,493.901,1987.219971,8355.009766,8777.099609,2678.040039,7962.200195
12/2/13,52479,15635.08984,12546.46,2361.318115,2664.14,3761.570068,,41122.46875,5560.080078,12301,5108.700195,8056.509766,1282.84,503.101,1966.439941,8368.830078,8739.299805,2692.530029,7979.100098
12/3/13,51240,15452.30957,12471.62,2368.575928,2659.71,3776.199951,,41136.85938,5688.040039,12246.09961,5157.700195,8163.560059,1275.29,510.798,1963.040039,8351.980469,8807.799805,2685.379883,7991.100098
12/4/13,50359,15402.54004,12493.79,2383.858887,2681.32,3708.290039,,41903.37109,5863.77002,12064.40039,5157.399902,8192.910156,1322.76,518.673,1960.599976,8361.75,8613.200195,2729.199951,8010.600098
12/5/13,50220,15339.01953,12335.96,2380.754883,2674.87,3733.780029,,41749.42188,5859.22998,12271,5152.399902,8237.919922,1348.81,512.034,1977.939941,8400.389648,8526.299805,2713.209961,8055.600098
12/6/13,50788,15274.41992,12397.91,2366.426025,2686.69,3811.169922,,41222.23047,5923.299805,12249.29981,5113.899902,8251.509766,1354.54,518.967,1971.849976,8400.209961,8485.200195,2722.02002,8062.899902
12/9/13,50942,15317.4502,12135.02,2362.802002,2665.61,3782.120117,,41331.82031,5848.049805,12299.2002,5112.5,8216.700195,1368.83,519.708,1996.790039,8441.160156,8655.400391,2704.820068,7972.399902
12/10/13,51167,15249.82031,12003.43,2358.23291,2681.88,3840.659912,,41203.14063,5897.140137,12347.7002,5078.200195,8239.379883,1393.05,516.225,1973.119995,8473.019531,8669.599609,2696.110107,7951.399902
12/11/13,50991,15132.49023,12362.2,2361.129883,2717.99,3841.040039,,41724.83984,5713.609863,12100.09961,5100,8299.009766,1377.35,525.761,1993.449951,8461.490234,8596.5,2707.050049,7879.5
12/12/13,50077,15182.65039,12634.54,2352.783936,2716.17,3885.439941,,41316.69141,5545.209961,12019.09961,5078.100098,8343.280273,1382.33,526.637,2000.23999,8467.730469,8367.599609,2680.110107,7944.399902
12/13/13,50133,15127.23047,12833.64,2346.052002,2725.4,3878.620117,,40900.10938,5616.370117,11909,5123.399902,8358.620117,1380.01,533.014,2004.25,8490.730469,8433.700195,2629.02002,7884.700195
12/16/13,50049,14994.67969,13192.59,2355.032959,2722.9,3867.080078,,40185.51172,5663.47998,11893.7002,5135,8325.05957,1379.88,531.692,1994.050049,8552.129883,8406.200195,2605.370117,7983.299805
12/17/13,50279,15069.29981,13192.35,2339.2229,2752.25,3883.469971,,41321.94141,5665.97998,11990.5,5141.200195,8349.519531,1369.36,537.471,2004.319946,8636.5,8370.200195,2646.23999,7998.399902
12/18/13,50110,14938.04004,13288.13,2322.315918,2740.29,3858.530029,,41295.76172,5859.109863,12003.90039,5087.200195,8341.780273,1353.38,539.951,2013.109985,8618.599609,8438.5,2599.340088,7978.200195
12/19/13,50578,14778.19043,13549.16,2303.080078,2741.96,3864.060059,,40847.44141,6030.77002,11995.90039,5092.399902,8307.120117,1348.37,540.623,1963.719971,8584.740234,8473.299805,2583.73999,7839.700195
12/20/13,51620,14806.38965,13485.14,2293.572998,2741.73,3914.76001,,40909.46094,6088.5,12178,5135,8302.139648,1341.34,539.107,1947.619995,8553,8512.799805,2561.860107,7791.600098
12/23/13,51188,15126.51953,13275.66,2294.011963,2759.21,3929.189941,,40455.51953,6139.830078,12175.5,5188.299805,8235.219727,1326.41,534.061,1947.650024,8515.360352,8534.299805,2525.959961,7792.299805
12/24/13,51356,15231.33008,13221.44,2343.719971,2768.15,3952.550049,,39916.83984,5921.810059,12174.90039,5196.600098,8320.379883,1313.38,540.095,1965.5,8548.610352,8628.900391,2521.820068,7820
12/26/13,51358,15300.29981,13382.89,2371.891113,2808.64,3931.23999,,39863.87109,5898.72998,12160.2002,5161.600098,8428.580078,1331.71,540.898,1962.300049,8555.799805,8698.099609,2544.370117,7923.399902
12/27/13,51239,15170.7002,13220.07,2393.177979,2811,3961.780029,,40484.21094,5580.029785,12188.09961,5142.5,8416.110352,1336.39,538.701,1949.530029,8559.179688,8789.5,2566.300049,7901.200195
12/30/13,51274,15369.45996,13316.48,2425.225098,2809.08,3979.949951,,40971.82813,5398.22998,12247,5145,8387.929688,1333.42,537.531,1947.380005,8587.490234,8878.200195,2595.810059,7903.799805
1/1/14,51507,15371.70996,13568.37,2428.270996,2790.78,3989.340088,,40882.28125,5638.600098,12311.59961,5181.5,8265.330078,1304.98,541.48,1942.790039,8545.459961,8901.099609,2593.040039,7935.899902
1/2/14,51522,15401.32031,13529.65,2432.168945,2794.44,3983.879883,,40227.01953,5884.209961,12420.09961,5201.200195,8256.400391,1301.28,546.814,1956.430054,8567.80957,9017.5,2641.340088,7967.5
1/3/14,50348,15394.21973,13843.46,2419.616943,2816.88,3975.419922,,40354.94141,5937.379883,12516.29981,5234.399902,8332.530273,1303.28,543.879,1957.910034,8653.540039,8992.5,2657.27002,7973.399902
1/6/14,50980,15465.33984,13926.08,2427.897949,2825.62,3996.810059,,40199.46875,6071.069824,12515.90039,5242.5,8341.959961,1325.72,542.868,1958.5,8628.490234,9019.400391,2613.860107,8047.399902
1/7/14,50982,15414.87012,13884.13,2436.62793,2827.15,4059.23999,,40414.85938,6151.740234,12569,5219.600098,8395.820312,1326.53,545.086,1945.98999,8595.589844,9193.099609,2642.22998,8059.799805
1/8/14,50431,15523.71973,#N/A,2483.647949,2841.61,4049.159912,,40351.44141,6092.959961,12536.29981,5248,8424.879883,1338.85,547.157,1955.26001,8639.709961,9121.900391,2656.469971,8014.600098
1/9/14,50576,15569.19043,13860.86,2454.602051,2852.08,4050.969971,,40818.10938,5963.549805,12593.79981,5251.200195,8418.94043,1356.34,546.921,1960.459961,8598.980469,9163.799805,2660.129883,8083.200195
1/10/14,49322,15572.20996,13799.35,2494.998047,2835.86,4024.639893,,40554.03125,5975.009766,12628.29981,5238.200195,8348.419922,1327.49,560.722,1968.77002,8644.55957,9109.700195,2637.820068,8022.399902
1/13/14,49708,15680.74023,13694.04,2477.966064,2854.27,4046.439941,,40281.87109,5928.189941,12685.09961,5295.5,8395.019531,1323.42,560.581,1941.550049,8581.490234,9154.700195,2639.469971,8024.299805
1/14/14,49421,15619.91992,#N/A,2506.864014,2823.35,4073.77002,,40671.60938,5987.899902,12759.09961,5276.700195,8294.870117,1322.25,563.994,1905.910034,8519.480469,9253.599609,2662.949951,8129.200195
1/15/14,49715,15558.00977,#N/A,2474.181885,2787.98,4080.969971,,41125.01953,5852.450195,12745.40039,5252.5,8301.05957,1317.77,557.782,1907.180054,8290.169922,9283.099609,2678.350098,8118.600098
1/16/14,50106,15621.2002,14180.24,2452.149902,2774.58,4081.580078,,41288.62891,5828.899902,12672.40039,5234.200195,8289.299805,1312.47,554.364,1925.930054,8286.160156,9073.200195,2683.870117,8113.299805
1/17/14,49696,15631.21973,14285.69,2443.275879,2812.32,4099.330078,,41047.91016,5771.720215,12666.90039,5275.899902,8398.280273,1329.05,557.145,1930.089966,8383.990234,9177.599609,2674.76001,8070.299805
1/20/14,49181,15628.71973,14191.48,2452.63501,2826.05,4108.930176,,41028.83984,5782.25,12647.90039,5294.5,8424.070312,1330.99,560.433,1894.959961,8416.419922,9315.700195,2644.709961,8050.899902
1/21/14,48728,15751.30957,14607.54,2505.531982,2821.45,4092.77002,,41084.71094,5747.819824,12669,5307.100098,8378.929688,1324.48,562.727,1897.949951,8413.860352,9367.599609,2587.48999,8056.399902
1/22/14,48543,15591.54004,14782.21,2531.998047,2749.27,4122.379883,,41014.53906,5913.759766,12581.79981,5218.899902,8202.860352,1304.33,568.071,1897.349976,8471.509766,9289,2497.22998,8061.100098
1/23/14,49294,15759.28027,14758.42,2572.648926,2742.61,4067.209961,,40294.94141,5880.069824,12486.59961,5206.799805,8189.02002,1299.65,566.697,1922.449951,8506.219727,9380.400391,2548.48999,8000.899902
1/24/14,48325,15773.15039,15096.03,2615.366943,2758.31,4042.439941,,40282.69922,5771.529785,12594,5215.600098,8197.719727,1300.67,563.436,1928.130005,8524.540039,9388.200195,2545.469971,8020.899902
1/27/14,47782,15739.5,15037.24,2629.625977,2721.37,4018.25,,40003.08984,5755.419922,12603.29981,5234.899902,8224.339844,1290.96,570.251,1924.449951,8537.830078,9302.400391,2576.860107,8032.299805
1/28/14,47750,15806.21973,15138.12,2691.725098,2774.09,4058.699951,,39863.44922,5717.209961,12469.29981,5208,8259.370117,1291.98,570.37,1942.22998,8530.80957,9499.5,2540.570068,8002.200195
